"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[1,0]","[0,1]","[1,0]","[true,false,false,true]","0","0","true","[0.5181067481559181,0.5610341223009115,0.6619485782084852,0.421635234465051]","true","false","dawsTwoStep","100","268119","0.0-100.0"
"[0,1]","[1,0]","[3,2]","[true,false,true,false]","1","3","false","[0.5264433991633115,0.5269179105267374,0.701497797364844,0.40086526346214557]","true","true","dawsTwoStep","101","270431","0.0-101.0"
"[0,1]","[1,0]","[0,1]","[true,false,false,false]","1","1","false","[0.5645394373969104,0.517849581305623,0.722836617387349,0.3740068159112994]","true","false","dawsTwoStep","102","272648","0.0-102.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,false]","1","3","false","[0.5593444330724424,0.5304117066213394,0.6951134090757259,0.3630071530092484]","true","true","dawsTwoStep","103","275101","0.0-103.0"
"[1,0]","[1,0]","[2,3]","[true,true,true,false]","0","1","true","[0.6093497145394193,0.5095424010274893,0.6787454387591115,0.34972234777326283]","true","true","dawsTwoStep","104","277927","0.0-104.0"
"[1,0]","[0,1]","[2,3]","[false,true,true,false]","0","0","false","[0.6282701665808308,0.5159733123919622,0.6840001779879722,0.3572640555975709]","true","true","dawsTwoStep","105","280310","0.0-105.0"
"[1,0]","[0,1]","[0,1]","[true,true,true,false]","0","0","true","[0.6645411145274143,0.5375969497278354,0.7173742373576131,0.3262113509864115]","true","false","dawsTwoStep","106","283175","0.0-106.0"
"[0,1]","[0,1]","[3,2]","[false,false,true,false]","1","3","false","[0.6133599403269056,0.5245051843264096,0.7333930738463185,0.31636857014614467]","true","true","dawsTwoStep","107","285328","0.0-107.0"
"[1,0]","[3,2]","[0,1]","[false,false,true,false]","0","3","false","[0.6128334044089142,0.5392115011665171,0.75,0.3074841750242665]","false","false","dawsTwoStep","108","287869","0.0-108.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,true]","0","1","true","[0.6107500271121488,0.5446261297047273,0.75,0.3070156391902927]","true","true","dawsTwoStep","109","290015","0.0-109.0"
"[0,1]","[3,2]","[2,3]","[false,false,true,false]","1","3","false","[0.5642344800664558,0.5147475030105487,0.7335678410135796,0.30080528439759824]","false","true","dawsTwoStep","110","292560","0.0-110.0"
"[1,0]","[2,3]","[3,2]","[true,true,true,false]","0","3","false","[0.5600954543424618,0.5054076335489815,0.749763096013531,0.31950875951583096]","false","true","dawsTwoStep","111","294762","0.0-111.0"
"[1,0]","[1,0]","[1,0]","[false,false,false,false]","0","1","false","[0.6018240590463282,0.47619070995237633,0.75,0.27574585734274815]","true","false","dawsTwoStep","112","297021","0.0-112.0"
"[1,0]","[2,3]","[3,2]","[false,false,true,false]","0","3","false","[0.5961514200489054,0.4676666754854207,0.75,0.3171404850837412]","false","true","dawsTwoStep","113","299229","0.0-113.0"
"[1,0]","[1,0]","[1,0]","[true,false,true,false]","0","1","false","[0.5938988951925845,0.4288244639381983,0.75,0.3430681007457186]","true","false","dawsTwoStep","114","301826","0.0-114.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,true]","1","3","true","[0.6220543027440395,0.4362521688398171,0.75,0.3659312113594084]","true","true","dawsTwoStep","115","304324","0.0-115.0"
"[1,0]","[0,1]","[3,2]","[false,false,true,true]","0","1","false","[0.6447121637057748,0.45015595401062714,0.75,0.40701577619564117]","true","true","dawsTwoStep","116","306854","0.0-116.0"
"[0,1]","[2,3]","[2,3]","[true,true,true,false]","1","2","true","[0.6572005551768401,0.45531186669093415,0.7049731585657847,0.42585901206323434]","false","true","dawsTwoStep","117","309328","0.0-117.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,true]","0","1","true","[0.654268489203367,0.4326266271667158,0.7135300459617417,0.4618449659338238]","true","true","dawsTwoStep","118","311796","0.0-118.0"
"[1,0]","[3,2]","[3,2]","[true,true,true,false]","0","2","true","[0.5854934451872151,0.41298513339793363,0.7057612437273533,0.46427713990445896]","false","true","dawsTwoStep","119","314192","0.0-119.0"
"[1,0]","[0,1]","[3,2]","[true,false,false,true]","0","0","true","[0.5790679322293923,0.4082491113008304,0.6994643899677382,0.4728011754680116]","true","true","dawsTwoStep","120","316791","0.0-120.0"
"[0,1]","[1,0]","[2,3]","[true,true,false,false]","1","3","false","[0.5832999157946988,0.41059926174021466,0.6774704699282713,0.46041102030884606]","true","true","dawsTwoStep","121","319257","0.0-121.0"
"[1,0]","[0,1]","[2,3]","[true,true,true,false]","0","0","true","[0.5674484858065142,0.4132813119554782,0.6573616373570335,0.4568781176981673]","true","true","dawsTwoStep","122","321615","0.0-122.0"
"[0,1]","[0,1]","[0,1]","[true,true,true,false]","1","0","true","[0.5645996477162946,0.41178453567165524,0.6616082737223845,0.38238054115056747]","true","false","dawsTwoStep","123","323735","0.0-123.0"
"[0,1]","[0,1]","[3,2]","[false,true,true,false]","1","3","false","[0.5655612402354968,0.4122895608086709,0.6795039356209848,0.3938107274478913]","true","true","dawsTwoStep","124","326162","0.0-124.0"
"[1,0]","[0,1]","[0,1]","[true,false,true,false]","0","1","false","[0.575513548398107,0.37576097083564003,0.6904541071844593,0.4016649967951245]","true","false","dawsTwoStep","125","328418","0.0-125.0"
"[0,1]","[2,3]","[2,3]","[true,false,false,false]","1","2","false","[0.5336453478628045,0.37558214595667017,0.690512025592594,0.4458020315386287]","false","true","dawsTwoStep","126","330490","0.0-126.0"
"[0,1]","[1,0]","[2,3]","[false,true,false,false]","1","3","false","[0.4750450874373389,0.35840778847884563,0.6980676911418284,0.4216729888218777]","true","true","dawsTwoStep","127","332831","0.0-127.0"
"[0,1]","[2,3]","[3,2]","[true,false,false,false]","1","3","false","[0.44108383485311764,0.39232100752697735,0.7161349681821269,0.46727254730805207]","false","true","dawsTwoStep","128","335151","0.0-128.0"
"[1,0]","[1,0]","[2,3]","[false,false,true,true]","0","0","false","[0.43404566360561314,0.3875348099032711,0.6918650544462918,0.47126554858906633]","true","true","dawsTwoStep","129","337268","0.0-129.0"
"[1,0]","[1,0]","[2,3]","[true,false,true,true]","0","1","false","[0.46227299808243527,0.36898645635402,0.6841142137004997,0.46310394192738774]","true","true","dawsTwoStep","130","339422","0.0-130.0"
"[1,0]","[1,0]","[2,3]","[false,false,true,true]","0","1","false","[0.4596819824770815,0.341173834967892,0.7067277122089567,0.5110262016736089]","true","true","dawsTwoStep","131","341723","0.0-131.0"
"[0,1]","[1,0]","[2,3]","[false,false,true,false]","1","3","false","[0.5075810506950055,0.3534877114444801,0.7039706117057943,0.5165493541109502]","true","true","dawsTwoStep","132","344124","0.0-132.0"
"[1,0]","[0,1]","[0,1]","[true,true,false,false]","0","1","true","[0.480760890765069,0.363166577152873,0.6791913955791562,0.5098563413884543]","true","false","dawsTwoStep","133","346341","0.0-133.0"
"[0,1]","[3,2]","[2,3]","[true,true,false,false]","1","3","false","[0.4145063668627338,0.3960148009663269,0.6417495500452357,0.47025246052144654]","false","true","dawsTwoStep","134","348496","0.0-134.0"
"[1,0]","[0,1]","[3,2]","[true,false,true,false]","0","1","false","[0.3866857587551593,0.41686496951439533,0.6086970293367332,0.4526915902142209]","true","true","dawsTwoStep","135","350951","0.0-135.0"
"[1,0]","[0,1]","[1,0]","[true,false,true,false]","0","0","true","[0.38377199034747184,0.4250121900760205,0.5843899694321744,0.4693664978155599]","true","false","dawsTwoStep","136","353581","0.0-136.0"
"[1,0]","[0,1]","[3,2]","[true,true,false,true]","0","0","true","[0.3956908767249318,0.4218915698703773,0.6218797224947822,0.47939108372104045]","true","true","dawsTwoStep","137","356530","0.0-137.0"
"[0,1]","[1,0]","[0,1]","[true,false,true,true]","1","1","false","[0.399473620281131,0.3962344181575821,0.5926052681700801,0.48330384049863]","true","false","dawsTwoStep","138","359257","0.0-138.0"
"[0,1]","[0,1]","[1,0]","[false,true,true,true]","1","0","false","[0.3737905239635437,0.351431851412735,0.6243867963482372,0.47750461231461094]","true","false","dawsTwoStep","139","362092","0.0-139.0"
"[0,1]","[2,3]","[3,2]","[true,true,false,true]","1","3","true","[0.37604175759459774,0.3659267449202776,0.5935745181908727,0.5571615467964257]","false","true","dawsTwoStep","140","364331","0.0-140.0"
"[1,0]","[0,1]","[2,3]","[false,false,false,true]","1","3","true","[0.3617427041430837,0.38308486388038626,0.5367354782718075,0.5190647738418638]","true","true","dawsTwoStep","141","366823","0.0-141.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,true]","0","1","true","[0.3771930565326701,0.3914704061875234,0.5055516759224727,0.4922396420806173]","true","true","dawsTwoStep","142","369437","0.0-142.0"
"[1,0]","[3,2]","[3,2]","[false,true,true,true]","1","2","true","[0.3406158645180996,0.4103772847185868,0.5389480464080348,0.48462403635449847]","false","true","dawsTwoStep","143","372283","0.0-143.0"
"[1,0]","[2,3]","[0,1]","[false,true,false,false]","1","1","true","[0.3469443138296496,0.3748457084683814,0.5263186052639953,0.4934101596919249]","false","false","dawsTwoStep","144","374757","0.0-144.0"
"[1,0]","[0,1]","[2,3]","[false,false,false,true]","1","2","false","[0.33330854176305946,0.40236368727457994,0.4898709366181602,0.5013175746339266]","true","true","dawsTwoStep","145","377690","0.0-145.0"
"[0,1]","[0,1]","[2,3]","[true,true,false,true]","0","1","true","[0.3347039761370043,0.42097325182285084,0.4882305105779235,0.5165540428553148]","true","true","dawsTwoStep","146","380112","0.0-146.0"
"[0,1]","[3,2]","[0,1]","[true,true,true,false]","0","3","false","[0.34109297013974343,0.42532372884677916,0.48702282971931055,0.5360554134087463]","false","false","dawsTwoStep","147","382551","0.0-147.0"
"[0,1]","[0,1]","[3,2]","[false,false,true,false]","0","1","false","[0.3427972889928118,0.4432966197921548,0.5449908810845304,0.5189297648418094]","true","true","dawsTwoStep","148","384667","0.0-148.0"
"[1,0]","[1,0]","[1,0]","[false,true,false,false]","1","1","true","[0.31122242129478184,0.4229038345870988,0.530187188152394,0.5367764497687859]","true","false","dawsTwoStep","149","386839","0.0-149.0"
"[0,1]","[1,0]","[0,1]","[true,false,true,false]","0","0","true","[0.33522749325244183,0.41136425505038815,0.5511012170097331,0.5460647913690556]","true","false","dawsTwoStep","150","389397","0.0-150.0"
"[0,1]","[2,3]","[1,0]","[false,true,false,false]","0","3","false","[0.34990180060024284,0.44366850002408376,0.6119764467187503,0.5264175810210531]","false","false","dawsTwoStep","151","391840","0.0-151.0"
"[0,1]","[3,2]","[0,1]","[false,true,true,true]","0","3","true","[0.35470757402625047,0.44119132559106683,0.6268869562109223,0.5144169127664908]","false","false","dawsTwoStep","152","393608","0.0-152.0"
"[1,0]","[0,1]","[3,2]","[false,false,true,false]","1","3","false","[0.2985624471866829,0.45774556714116577,0.6554707218520142,0.5000712330539343]","true","true","dawsTwoStep","153","395829","0.0-153.0"
"[0,1]","[1,0]","[3,2]","[false,true,false,false]","0","0","false","[0.2919335292824127,0.4600625821787829,0.6370478766862926,0.4903515016362165]","true","true","dawsTwoStep","154","398357","0.0-154.0"
"[1,0]","[1,0]","[0,1]","[false,false,true,true]","1","0","false","[0.30705749608799154,0.4886890585272493,0.6172109311941031,0.4741541971928927]","true","false","dawsTwoStep","155","400572","0.0-155.0"
"[0,1]","[2,3]","[3,2]","[true,false,false,true]","0","3","true","[0.2730323130212616,0.46336487643465774,0.620652418459357,0.4912098379783466]","false","true","dawsTwoStep","156","402920","0.0-156.0"
"[1,0]","[0,1]","[3,2]","[false,true,true,false]","1","2","true","[0.30126739362067884,0.4971170841578353,0.6617921931147671,0.5274187150423891]","true","true","dawsTwoStep","157","405324","0.0-157.0"
"[1,0]","[1,0]","[3,2]","[false,false,true,true]","1","2","true","[0.3063197947652265,0.49747722628876384,0.6771464497205483,0.49891239140991067]","true","true","dawsTwoStep","158","407749","0.0-158.0"
"[0,1]","[0,1]","[1,0]","[true,true,true,true]","0","1","true","[0.322238563135518,0.5083124398806178,0.7116935251127205,0.5033267205937116]","true","false","dawsTwoStep","159","409978","0.0-159.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,true]","0","1","true","[0.2995998279390172,0.5270946707211241,0.75,0.5139953241545232]","true","true","dawsTwoStep","160","412921","0.0-160.0"
"[0,1]","[1,0]","[3,2]","[true,true,false,true]","0","1","true","[0.3561418038954845,0.5119338925612911,0.7382305132868364,0.5507363640871772]","true","true","dawsTwoStep","161","415140","0.0-161.0"
"[0,1]","[0,1]","[1,0]","[false,true,true,false]","0","1","true","[0.39582218050137424,0.46603031085301333,0.7257124592080245,0.5539035023225076]","true","false","dawsTwoStep","162","417439","0.0-162.0"
"[1,0]","[1,0]","[3,2]","[false,false,false,true]","1","3","true","[0.36930030794928526,0.4693753643061124,0.7090508179720126,0.565345711615169]","true","true","dawsTwoStep","163","420397","0.0-163.0"
"[1,0]","[0,1]","[2,3]","[true,false,true,false]","1","3","false","[0.3445258406668947,0.47435508923930614,0.7280439222507935,0.5576715386811784]","true","true","dawsTwoStep","164","422978","0.0-164.0"
"[1,0]","[1,0]","[1,0]","[false,true,false,false]","1","1","true","[0.30537811476507754,0.42995526681071733,0.75,0.5768809558052379]","true","false","dawsTwoStep","165","425773","0.0-165.0"
"[1,0]","[2,3]","[0,1]","[false,false,true,true]","1","1","false","[0.3108276584456959,0.4386933825937716,0.7385294071738295,0.5674626866824187]","false","false","dawsTwoStep","166","428036","0.0-166.0"
"[0,1]","[3,2]","[1,0]","[true,true,true,true]","0","2","true","[0.2918315759255979,0.4802018968599295,0.75,0.6079833524185088]","false","false","dawsTwoStep","167","430453","0.0-167.0"
"[1,0]","[3,2]","[3,2]","[false,false,false,false]","1","2","false","[0.27282832316931444,0.5316206031116579,0.733645883114616,0.6204957006701114]","false","true","dawsTwoStep","168","432872","0.0-168.0"
"[1,0]","[1,0]","[1,0]","[true,true,false,true]","1","1","true","[0.3159147464433827,0.5479190109518071,0.7425122158852745,0.6356749684775426]","true","false","dawsTwoStep","169","435745","0.0-169.0"
"[0,1]","[3,2]","[0,1]","[false,false,true,true]","0","3","true","[0.3465948442179001,0.5785076655297702,0.6799009975065012,0.6327758603464202]","false","false","dawsTwoStep","170","438175","0.0-170.0"
"[0,1]","[3,2]","[1,0]","[true,false,false,false]","0","3","false","[0.2941294364362836,0.5721785546841067,0.6685145973424917,0.6769124144727252]","false","false","dawsTwoStep","171","440657","0.0-171.0"
"[0,1]","[1,0]","[0,1]","[true,true,true,false]","0","1","true","[0.2704786733824715,0.5476514913566621,0.6869975165502172,0.6494751490367972]","true","false","dawsTwoStep","172","443185","0.0-172.0"
"[1,0]","[2,3]","[2,3]","[true,false,true,true]","1","3","true","[0.25,0.5463574782999244,0.75,0.6525116744430508]","false","true","dawsTwoStep","173","445698","0.0-173.0"
"[0,1]","[1,0]","[2,3]","[false,false,true,true]","0","0","false","[0.25316273911230475,0.533730528389417,0.7327662558949932,0.6762661991329182]","true","true","dawsTwoStep","174","448184","0.0-174.0"
"[1,0]","[0,1]","[2,3]","[false,false,true,true]","0","0","false","[0.2629140323714624,0.46090508459548757,0.7084167316579421,0.6606466078251483]","true","true","dawsTwoStep","175","450259","0.0-175.0"
"[0,1]","[0,1]","[1,0]","[false,false,true,true]","1","0","false","[0.2753202820023351,0.45134988664938147,0.7047490819408566,0.7256658665708304]","true","false","dawsTwoStep","176","452766","0.0-176.0"
"[1,0]","[1,0]","[2,3]","[false,false,true,true]","0","0","false","[0.2878241272281022,0.44588493245219635,0.7351329633573855,0.7414485451147731]","true","true","dawsTwoStep","177","455057","0.0-177.0"
"[0,1]","[1,0]","[3,2]","[true,false,true,true]","1","2","true","[0.288422501532507,0.478496593062349,0.75,0.7402456083143482]","true","true","dawsTwoStep","178","457548","0.0-178.0"
"[1,0]","[2,3]","[2,3]","[false,false,true,true]","0","3","true","[0.28921359281553144,0.42511939688227784,0.7290792634690608,0.75]","false","true","dawsTwoStep","179","460167","0.0-179.0"
"[0,1]","[0,1]","[2,3]","[false,false,false,true]","1","2","false","[0.25799802188208465,0.4081134961159013,0.6905239524706572,0.75]","true","true","dawsTwoStep","180","462613","0.0-180.0"
"[0,1]","[1,0]","[2,3]","[false,false,false,true]","1","3","true","[0.2621422430145207,0.44846327662291685,0.6917072563612325,0.75]","true","true","dawsTwoStep","181","465002","0.0-181.0"
"[1,0]","[1,0]","[3,2]","[false,true,true,false]","0","0","false","[0.25,0.47940423136707694,0.714509564764126,0.75]","true","true","dawsTwoStep","182","467242","0.0-182.0"
"[1,0]","[1,0]","[3,2]","[false,false,false,true]","0","1","false","[0.25,0.4677655895659295,0.6693061369970139,0.7254680903660751]","true","true","dawsTwoStep","183","469646","0.0-183.0"
"[0,1]","[2,3]","[3,2]","[false,true,true,true]","1","3","true","[0.25741271791094367,0.4975078517243369,0.6528951626871609,0.7295355943882545]","false","true","dawsTwoStep","184","471904","0.0-184.0"
"[1,0]","[2,3]","[2,3]","[false,true,true,true]","0","3","true","[0.25,0.49057655308403914,0.682233965844351,0.75]","false","true","dawsTwoStep","185","474942","0.0-185.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,true]","1","3","true","[0.25,0.4777492378932306,0.7087118528572209,0.7051135441754675]","true","true","dawsTwoStep","186","477296","0.0-186.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,false]","1","3","false","[0.25,0.509146447146698,0.7103664645024255,0.6867621708402553]","true","true","dawsTwoStep","187","479745","0.0-187.0"
"[0,1]","[1,0]","[1,0]","[true,true,true,true]","1","1","true","[0.25,0.4956303847005419,0.7175961285095747,0.6361487058888514]","true","false","dawsTwoStep","188","481908","0.0-188.0"
"[1,0]","[1,0]","[2,3]","[false,true,false,true]","0","1","true","[0.25,0.5251538867073436,0.7378263142089824,0.6593989549669037]","true","true","dawsTwoStep","189","484445","0.0-189.0"
"[1,0]","[0,1]","[2,3]","[false,true,false,false]","0","0","false","[0.25,0.5499787401707822,0.6878004495090508,0.637740610183142]","true","true","dawsTwoStep","190","487084","0.0-190.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,true]","1","3","true","[0.2587895991971756,0.5556134443545695,0.6876580814473419,0.6397248385436731]","true","true","dawsTwoStep","191","489328","0.0-191.0"
"[0,1]","[0,1]","[2,3]","[false,true,false,false]","1","2","false","[0.29479495371606157,0.5871919533377853,0.6479773701502158,0.644913751387305]","true","true","dawsTwoStep","192","491628","0.0-192.0"
"[1,0]","[0,1]","[0,1]","[false,true,true,true]","0","1","true","[0.29814361732214295,0.5962253754287449,0.6356545208714407,0.605609782773726]","true","false","dawsTwoStep","193","494982","0.0-193.0"
"[0,1]","[1,0]","[1,0]","[false,false,true,false]","1","1","false","[0.28176144897550737,0.5839948069380944,0.6058016677613057,0.6283901721506757]","true","false","dawsTwoStep","194","498363","0.0-194.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,true]","1","2","true","[0.303658382213391,0.6138260971645615,0.5484501054762204,0.6264467536082089]","true","true","dawsTwoStep","195","500842","0.0-195.0"
"[0,1]","[1,0]","[3,2]","[true,true,false,true]","1","3","true","[0.26119191349415155,0.6352311692877302,0.528730987056569,0.6544344132712053]","true","true","dawsTwoStep","196","503019","0.0-196.0"
"[0,1]","[0,1]","[3,2]","[false,false,false,true]","1","3","true","[0.25,0.6248620845432716,0.530498541467424,0.6821247398190349]","true","true","dawsTwoStep","197","504923","0.0-197.0"
"[1,0]","[1,0]","[0,1]","[true,true,false,true]","0","0","true","[0.25,0.6538101348536385,0.5450697291951527,0.6954033134269334]","true","false","dawsTwoStep","198","507681","0.0-198.0"
"[0,1]","[0,1]","[0,1]","[true,false,true,false]","1","0","true","[0.28223163981346633,0.6531489255684058,0.6017022633208913,0.7061718952184525]","true","false","dawsTwoStep","199","509953","0.0-199.0"
